Date,Asset,30D_Return,90D_Return
2024-11-27,Oil,-0.023724935124674884,-0.10706858058463808
2024-11-29,Oil,-0.03778121180309579,-0.12359836049131767
2024-12-02,Oil,-0.016180334106192573,-0.13004599468476408
2024-12-03,Oil,-0.00878677917573123,-0.09357181023889216
2024-12-04,Oil,-0.049243939557497174,-0.09589759764135863
2024-12-05,Oil,-0.03490170564464179,-0.08604308867034449
2024-12-06,Oil,-0.04259873755753296,-0.13746638699076164
2024-12-09,Oil,-0.04750621469358918,-0.10404920804662698
2024-12-10,Oil,0.01795783813884433,-0.06705659045539036
2024-12-11,Oil,0.045826541779647956,-0.03633125085247546
2024-12-12,Oil,0.02055088208966005,-0.04344262893104045
2024-12-13,Oil,0.029309828424549877,-0.05237275376305184
2024-12-16,Oil,0.01755650105350215,-0.07192549128933257
2024-12-17,Oil,-0.0194487108703979,-0.0879749457185035
2024-12-18,Oil,-0.019585999090916073,-0.11841114185147095
2024-12-19,Oil,-0.024829107527952754,-0.10772169720972535
2024-12-20,Oil,-0.040077411572935207,-0.09768776233475718
2024-12-23,Oil,-0.016197775421099125,-0.1141249408956222
2024-12-24,Oil,0.030276271764770657,-0.08545339753902514
2024-12-26,Oil,0.022019963880216764,-0.06386983763044574
2024-12-27,Oil,0.03171121086172457,-0.04646140463086934
2024-12-30,Oil,0.03333334814050426,-0.013068294695094185
2024-12-31,Oil,0.07012839171968177,-0.01766882451421259
2025-01-02,Oil,0.057403027488323044,-0.022718221783220804
2025-01-03,Oil,0.06585963013433838,-0.044691283470741916
2025-01-06,Oil,0.06809923950880759,-0.026082367966926423
2025-01-07,Oil,0.05920116428263511,-0.0036231435215923202
2025-01-08,Oil,0.029197106870107126,-0.03411940248104561
2025-01-09,Oil,0.07223666305744159,0.005030524838008921
2025-01-10,Oil,0.11342160000736645,0.08856985614566515
2025-01-13,Oil,0.14697319986482027,0.13901738686169685
2025-01-14,Oil,0.13970588235294112,0.12075196370019126
2025-01-15,Oil,0.17533043625461464,0.1827989224367792
2025-01-16,Oil,0.12496422016987574,0.1451026248515288
2025-01-17,Oil,0.1362707355286117,0.18448665024209832
2025-01-21,Oil,0.11112732062601682,0.12746994714396997
2025-01-22,Oil,0.12261913493107102,0.09380891846005923
2025-01-23,Oil,0.09141435935239084,0.08696287091053634
2025-01-24,Oil,0.0884969769398507,0.06520199119696923
2025-01-27,Oil,0.040973071786968296,0.027812834100809702
2025-01-28,Oil,0.053556129388522944,0.0403327151777495
2025-01-29,Oil,0.018656218459452978,0.009312103221099655
2025-01-30,Oil,0.028567448714682753,0.01126258632662247
2025-01-31,Oil,0.03496000120189091,0.03069484081865781
2025-02-03,Oil,0.03655428965885221,0.022358945753254478
2025-02-04,Oil,0.03990835559982897,0.04319119531336901
2025-02-05,Oil,0.022602932846498947,0.04965273682973903
2025-02-06,Oil,0.01978629100014606,0.035640954741845476
2025-02-07,Oil,0.012838823758479334,0.04151389037800923
2025-02-10,Oil,0.038781913842638405,0.03565799510923373
2025-02-11,Oil,0.03852693030439891,0.04593439787151854
2025-02-12,Oil,0.005352935543704751,-0.03174598245767113
2025-02-13,Oil,-0.005995542357180805,-0.041543377950966964
2025-02-14,Oil,-0.03268151893082061,-0.08296605621619613
2025-02-18,Oil,-0.028528943164826792,-0.023379111429086108
2025-02-19,Oil,-0.017808559027619353,-0.013517174940542498
2025-02-20,Oil,-0.022626266736374134,-0.04324322801952285
2025-02-21,Oil,-0.039825397996441025,-0.06829005028372948
2025-02-24,Oil,-0.043560623653476904,-0.04239475558967065
2025-02-25,Oil,-0.09977797335899519,-0.023377748414182054
2025-02-26,Oil,-0.1294087412805709,-0.025145569802728307
2025-02-27,Oil,-0.09225808420488912,-0.004528084096722673
2025-02-28,Oil,-0.12843576538868595,0.0078012266108691275
2025-03-03,Oil,-0.1310370808160194,-0.031037342513980715
2025-03-04,Oil,-0.1235233109457422,-0.053127956668338805
2025-03-05,Oil,-0.1262353657675931,-0.06302104417168453
2025-03-06,Oil,-0.12036057180813409,-0.05456620170731474
2025-03-07,Oil,-0.10158136628321002,-0.06603507863442126
2025-03-10,Oil,-0.11559073746995152,-0.020035597048835063
2025-03-11,Oil,-0.09457425641814876,-0.014283575324351427
2025-03-12,Oil,-0.08255383780694558,-0.013554879709991807
2025-03-13,Oil,-0.08358578167514474,-0.039127909339971456
2025-03-14,Oil,-0.07630967682649936,-0.03324215901002536
2025-03-17,Oil,-0.0682475807466183,-0.05442842204012166
2025-03-18,Oil,-0.08556590791250351,-0.07070421570955865
2025-03-19,Oil,-0.07620348718964787,-0.06318871007152416
2025-03-20,Oil,-0.03899756005449595,-0.05666111718543243
2025-03-21,Oil,-0.032998184547715526,-0.02983800164924144
2025-03-24,Oil,-0.026619709713358253,0.015726038806975318
2025-03-25,Oil,-0.04590707561993845,0.01291833848996915
2025-03-26,Oil,-0.05005453060857534,0.01782845557887347
2025-03-27,Oil,-0.020316723018567684,0.017758388280894044
2025-03-28,Oil,-0.027072524623231065,0.03491501170534961
2025-03-31,Oil,0.010460920490684256,0.0335453957775782
2025-04-01,Oil,-0.00904664634214325,0.026084415254567173
2025-04-02,Oil,-0.007474061114565278,0.04123705858326798
2025-04-03,Oil,-0.07744250751296144,-0.04493582873674096
2025-04-04,Oil,-0.11946022251605504,-0.12984273529866286
2025-04-07,Oil,-0.14144266784938475,-0.11952424407687212
2025-04-08,Oil,-0.13564483436421837,-0.13363378305382367
2025-04-09,Oil,-0.09137283622118852,-0.09269503250042088
2025-04-10,Oil,-0.1461264961232155,-0.11661765154670267
2025-04-11,Oil,-0.11840599029942633,-0.09691627932457558
2025-04-14,Oil,-0.10004393290194935,-0.12024597324192299
2025-04-15,Oil,-0.10152358758127744,-0.10519403250896764
2025-04-16,Oil,-0.05790976442877227,-0.08535873456164722
2025-04-17,Oil,-0.025316460062143498,-0.037499951748618754
2025-04-22,Oil,-0.04072200655804714,-0.059382843716373146
2025-04-23,Oil,-0.056943789051108085,-0.09214165647411832
2025-04-24,Oil,-0.05222640127505895,-0.10670080953638483
2025-04-25,Oil,-0.06885342533096506,-0.09997138704513053
2025-04-28,Oil,-0.0676183863011619,-0.12961146808534096
2025-04-29,Oil,-0.10062521740878372,-0.14552398598159433
2025-04-30,Oil,-0.138650525195403,-0.16937788864785752
2025-05-01,Oil,-0.11449924772346964,-0.16066874268057008
2025-05-02,Oil,-0.13207269599340932,-0.16621373391344807
2025-05-05,Oil,-0.16305304306762902,-0.17751221104052273
2025-05-06,Oil,-0.13459283525200472,-0.1465915370354557
2025-05-07,Oil,-0.15974534536284946,-0.17161196920336608
2025-05-08,Oil,-0.1317391326462013,-0.13947145240017433
2025-05-09,Oil,-0.12390525310912881,-0.13569402582733814
2025-05-12,Oil,-0.11398738007326925,-0.12734184213074518
2025-05-13,Oil,-0.08203578995581862,-0.11224209306669741
2025-05-14,Oil,-0.11653611415571752,-0.13646924794698545
2025-05-15,Oil,-0.13455053970467812,-0.16684694842267223
2025-05-16,Oil,-0.12857338619046588,-0.15048934539875725
2025-05-19,Oil,-0.06362955213913657,-0.15569025418573768
2025-05-20,Oil,0.009195026284734231,-0.1467539329830735
2025-05-21,Oil,0.014332766407738617,-0.1670724943187225
2025-05-22,Oil,0.027190313563239643,-0.2007313437788052
2025-05-23,Oil,-0.013151559180302974,-0.21936058084839982
2025-05-27,Oil,0.013650735791411517,-0.21432258852066532
2025-05-28,Oil,0.005528457765656691,-0.22738631377762453
2025-05-29,Oil,-0.009588821132667125,-0.22547027973638456
2025-05-30,Oil,-0.00880484101427026,-0.21944012507191746
2025-06-02,Oil,0.0008003719558753453,-0.17617603161699935
2025-06-03,Oil,-0.019635133762701096,-0.15946450430377124
2025-06-04,Oil,-0.02270252122374028,-0.15773256284153736
2025-06-05,Oil,0.017664982592495715,-0.15121891476619886
2025-06-06,Oil,0.02850773832501563,-0.11739779353358493
2025-06-09,Oil,0.03602031801451733,-0.11495182477192223
2025-06-10,Oil,0.047220050860581564,-0.1052051652532886
2025-06-11,Oil,0.12793782838786427,-0.06297266079554031
2025-06-12,Oil,0.16887136206254993,-0.06190539003636608
2025-06-13,Oil,0.23193790157269967,-0.002460364901116119
2025-06-16,Oil,0.23125742864670729,-0.01279230184614566
2025-06-17,Oil,0.3099946602251946,0.053639273885279115
2025-06-18,Oil,0.27161954976501423,0.06415520096501415
2025-06-20,Oil,0.29033925777434266,0.05535211697430675
2025-06-23,Oil,0.14354869488770072,-0.05268248858782043
2025-06-24,Oil,0.05490006987360041,-0.12206760754902157
2025-06-25,Oil,0.04794184615704822,-0.09037416742912507
2025-06-26,Oil,0.024658390764489946,-0.08486467911434814
2025-06-27,Oil,0.03752961298371904,-0.07379136808507902
2025-06-30,Oil,0.05663748359237508,-0.09380651366606696
2025-07-01,Oil,0.047367501844624904,-0.09411768929768594
2025-07-02,Oil,0.07592915019629976,-0.07055260807651897
2025-07-03,Oil,0.07097184349814567,-0.048295475173094626
2025-07-04,Oil,0.08007146872846604,-0.05940589999341739
2025-07-07,Oil,0.10996731141075045,-0.014507471283514706
2025-07-08,Oil,0.110515247629841,-0.004226186300200774
2025-07-09,Oil,0.12300867037030816,-0.028002860887449854
2025-07-10,Oil,0.07648770262880378,-0.045728244606080604
2025-07-11,Oil,0.1232359450405649,0.001170018991466959
2025-07-14,Oil,0.10182599684457583,-0.018751812763531772
2025-07-15,Oil,0.06397946506742258,0.0031669294556539995
2025-07-16,Oil,0.04683799736875516,0.0003013357878614009
2025-07-17,Oil,0.07462215680621531,0.007458233788361968
2025-07-18,Oil,0.06264790078777072,0.019839430301556993
2025-07-21,Oil,0.04056975910346927,0.014339576577240498
2025-07-22,Oil,0.014090950467830599,-0.021719876094485002
2025-07-23,Oil,0.004155072778056379,-0.019534229784283652
2025-07-24,Oil,-0.03110788993565894,-0.017118212573010494
2025-07-25,Oil,-0.042328001391321646,-0.035809383003497675
2025-07-28,Oil,-0.08591400361816026,-0.002840096219321464
2025-07-29,Oil,-0.03566946744229882,0.03052405167630834
2025-07-30,Oil,-0.06467125300272347,0.02549073848982486
2025-07-31,Oil,-0.07825389008757455,0.014352714915846443
2025-08-01,Oil,-0.10142797868901288,-0.025756023203250544
2025-08-04,Oil,-0.03240404541644459,-0.03927534905032837
2025-08-05,Oil,0.012272811586438781,-0.06446515097492489
2025-08-06,Oil,-0.008780032515418035,-0.07966246911742791
2025-08-07,Oil,-0.020846058249329835,-0.07900806652268788
2025-08-08,Oil,-0.025030458775591624,-0.10632347414518073
2025-08-11,Oil,-0.017662440717226335,-0.10168536761360458
2025-08-12,Oil,-0.034835735456181904,-0.11909079660519073
2025-08-13,Oil,-0.07116376040827044,-0.06422696965449493
2025-08-14,Oil,-0.04537314799294545,0.0317792765392062
2025-08-15,Oil,-0.055639109217134664,0.03459635004491224
2025-08-18,Oil,-0.06639190513718929,0.06445109466057652
2025-08-19,Oil,-0.0875165110008208,0.0
2025-08-20,Oil,-0.07560687886232531,0.05227233903114192
2025-08-21,Oil,-0.04581642257837781,0.0328455358985964
2025-08-22,Oil,-0.06997804695962206,0.034617277919269496
2025-08-25,Oil,-0.032547031888885636,0.05657918012560814
2025-08-26,Oil,-0.049158099941173816,0.01248597349215963
2025-08-27,Oil,-0.033594393187839966,-0.008194167853992185
2025-08-28,Oil,-0.043529795699637774,0.004509421964494997
2025-08-29,Oil,-0.04945046603435066,0.027942856362222157
2025-09-02,Oil,-0.02395834350396764,0.04459301451723463
2025-09-03,Oil,-0.033831715673514506,0.01507459149538004
2025-09-04,Oil,-0.02712644379714435,0.02304593590263382
2025-09-05,Oil,-0.06300166476326574,0.02399868928967841
2025-09-08,Oil,-0.04450591125829739,0.06957566227038248
2025-09-09,Oil,-0.06116021694425533,0.05722483615122309
2025-09-10,Oil,-0.08004625038017443,0.09229708644565893
2025-09-11,Oil,-0.1090000152587891,0.09172059803608201
2025-09-12,Oil,-0.09485999576781223,0.060923988235316084
2025-09-15,Oil,-0.059854485138828184,0.09006370879493009
2025-09-16,Oil,-0.0267009239404965,0.07694870317802938
2025-09-17,Oil,-0.017034999201466117,0.049655892678850844
2025-09-18,Oil,-0.012121193438886513,0.026150103501756616
2025-09-19,Oil,-0.018785233921018496,-0.01554889103565893
2025-09-22,Oil,-0.019411422318928673,-0.008076043133925626
2025-09-23,Oil,-0.008599112647487028,0.029049025422834385
2025-09-24,Oil,0.02881114053473155,0.04000633890467942
2025-09-25,Oil,0.03719077053960218,0.036529028240382955
2025-09-26,Oil,0.02751723204226475,0.05051150540353433
2025-09-29,Oil,0.010350342894515752,0.03053436864436554
2025-09-30,Oil,-0.016556279838789045,0.01911761690130276
2025-10-01,Oil,-0.009141935986747285,0.004063058751174742
2025-10-02,Oil,-0.04318936215436431,-0.006733451330627083
2025-10-03,Oil,-0.04156170293801953,-0.01552391788654417
2025-10-06,Oil,-0.030945668008562133,0.012307187674784226
2025-10-07,Oil,-0.04737659513795667,0.015463046760193055
2025-10-08,Oil,-0.011067205738173214,0.00047982692062098486
2025-10-09,Oil,-0.041153595347627414,-0.029963752254392295
2025-10-10,Oil,-0.08823524896096735,-0.06284800388449685
2025-10-13,Oil,-0.07061397136253644,-0.0612276679630136
2025-10-14,Oil,-0.10504643939080227,-0.09104987459581815
2025-10-15,Oil,-0.08910427785164265,-0.10752029957613563
2025-10-16,Oil,-0.09483302616847489,-0.11572797605370588
2025-10-17,Oil,-0.06998542251672735,-0.15568599226402924
2025-10-20,Oil,-0.07613231595816083,-0.15461493704011564
2025-10-21,Oil,-0.0768002760858929,-0.2077281853217272
2025-10-22,Oil,-0.08119991075273736,-0.184896158056995
2025-10-23,Oil,-0.009299310987496479,-0.17437194095313202
2025-10-24,Oil,-0.01898227233653149,-0.18152780809747426
2025-10-27,Oil,-0.031437565367369524,-0.1817696366797421
2025-10-28,Oil,-0.06773086398877115,-0.12202598671253728
2025-10-29,Oil,-0.05573775705578998,-0.06043192540569309
2025-10-30,Oil,-0.0471920719585005,-0.06700552367239487
2025-10-31,Oil,-0.027121900999720894,-0.06529733999116138
2025-11-03,Oil,-0.025383144445730088,-0.06822340712801145
2025-11-04,Oil,-0.04494556822235052,-0.06988172622343924
2025-11-05,Oil,-0.08293582961714863,-0.08938118788221294
2025-11-06,Oil,-0.08541093821235712,-0.11890284664090578
2025-11-07,Oil,-0.09083994384988625,-0.10820895522388063
2025-11-10,Oil,-0.05232465965175215,-0.09578945762232727
2025-11-11,Oil,-0.021324323218442465,-0.10142793108634018
2025-11-12,Oil,-0.05325343421555062,-0.14400702310702707
2025-11-13,Oil,-0.029596576208260394,-0.14170808739283236
2025-11-14,Oil,-0.012976361722521257,-0.09734113822957013
2025-11-17,Oil,-0.028853928009753727,-0.12476256364609506
2025-11-18,Oil,-0.016037548535735247,-0.09316215834170827
2025-11-19,Oil,-0.04972023418521343,-0.10643413069226904
2025-11-20,Oil,-0.03853030395962609,-0.1090689690168184
2025-11-21,Oil,-0.014261462323032714,-0.1403612587167865
2025-11-24,Oil,-0.010926231426115152,-0.12622507644123504
2025-11-25,Oil,-0.01277683117976236,-0.1376487590085329
2025-11-26,Oil,0.00652138433379057,-0.11418211241701548
2025-11-28,Oil,0.018969721022540798,-0.10268200402972338
2025-12-01,Oil,0.030934980030849157,-0.10162046355476406
2025-12-02,Oil,0.019471469453606227,-0.10006144729933963
2025-12-03,Oil,0.019543429160833847,-0.11632436558284132
2025-12-04,Oil,0.019999968699919934,-0.1378413674573744
2025-12-05,Oil,-0.027674365740994022,-0.14171425955636163
2025-12-08,Oil,-0.042601608648532796,-0.14987006566500483
2025-12-09,Oil,-0.049910313240085324,-0.1348581848228424
2025-12-10,Oil,-0.028096465478544386,-0.11811738909209513
2025-12-11,Oil,-0.04761906564010454,-0.11602217254607738
2025-12-12,Oil,-0.051675764964263404,-0.10738150755653919
2025-12-15,Oil,-0.06821908623549244,-0.11051974413342502
2025-12-16,Oil,-0.09467647586452566,-0.13478397724462654
2025-12-17,Oil,-0.07628802248706046,-0.12539087824519168
2025-12-18,Oil,-0.05788585631827159,-0.11112865041236408
2025-12-19,Oil,-0.046609463966676645,-0.09561055917919647
2025-12-22,Oil,-0.02912136700362844,-0.09302690506735656
2025-12-23,Oil,-0.02910360833051706,-0.07038213730322651
2025-12-24,Oil,-0.04406950198328019,-0.07994323306850615
2025-12-26,Oil,-0.029919643525061934,-0.08997589307051501
2025-12-29,Oil,-0.010393539102532712,-0.08115800233697734
2025-12-30,Oil,-0.03561323654874837,-0.08768891144023017
2025-12-31,Oil,-0.04156237163760157,-0.09802076175657526
2026-01-02,Oil,-0.05630559580400896,-0.11543214513368272
2026-01-05,Oil,-0.018842512748334705,-0.07794466885653406
2026-01-06,Oil,-0.033987121107157514,-0.10943102557732154
2026-01-07,Oil,-0.035652766893947585,-0.1332816872914243
2026-01-08,Oil,-0.0183548917106382,-0.09764104993147138
2026-01-09,Oil,0.020189786946362753,-0.09864305179520516
2026-01-12,Oil,0.014492727229445057,-0.06987652236055397
2026-01-13,Oil,0.04440652984966453,-0.03670444286640484
2026-01-14,Oil,0.04551585935316571,0.0024244630429692826
2026-01-15,Oil,0.009379250388560356,-0.04930934432361589
2026-01-16,Oil,0.00831209257723331,-0.05093409527387471
2026-01-20,Oil,0.011228456581238389,-0.052300897002092395
2026-01-21,Oil,0.008987967449610723,-0.028058361872207227
2026-01-22,Oil,0.008152165990639837,-0.0531184892216392
2026-01-23,Oil,0.04841201192831268,-0.03522906112344337
2026-01-26,Oil,0.03711943239183091,-0.06029131706982516
2026-01-27,Oil,0.08315974031977502,-0.02591730808768189
2026-01-28,Oil,0.10045265661062697,-0.0056630582362716675
2026-01-29,Oil,0.15135513059329475,0.04371406908789166
2026-01-30,Oil,0.17984437388063612,0.041028092590449816
2026-02-02,Oil,0.110833051754478,-0.020028393957100765
2026-02-03,Oil,0.12573459246194107,-0.027388811167959548
2026-02-04,Oil,0.14966465875526547,0.002462234909961225
2026-02-05,Oil,0.0910188372136913,-0.0369750496049942
2026-02-06,Oil,0.08855769226371168,0.0015760200617602749
2026-02-09,Oil,0.10299918240607986,0.03190639269755491
2026-02-10,Oil,0.12724704251719987,0.03528650612253359
2026-02-11,Oil,0.11277539972219963,0.06861768754286257
2026-02-12,Oil,0.08438307722638938,0.032194465343056144
2026-02-13,Oil,0.09526299887033929,0.019452112006044242
2026-02-17,Oil,0.08740408518674259,0.009719784436541756
2026-02-18,Oil,0.11779840162090616,0.04220628675534055
2026-02-19,Oil,0.16278661059313304,0.07998702841648764
2026-02-20,Oil,0.18574740845527393,0.12716464634518987
2026-02-23,Oil,0.14802630688223317,0.11464104366625927
2026-02-24,Oil,0.11011499389629065,0.11805786031358623
2026-02-25,Oil,0.09949576754529943,0.12270461052019788
2026-02-26,Oil,0.06639407125567365,0.13487643793043969
2026-02-27,Oil,0.08061909300867853,0.16475487620266716
2026-03-02,Oil,0.20341282327368848,0.23835192611371814
2026-03-03,Oil,0.25437414672298964,0.28951916209138306
2026-03-04,Oil,0.23732190045258594,0.2762393788394766
2026-03-05,Oil,0.33635769652943726,0.311053583685468
2026-03-06,Oil,0.5313342417659477,0.4780488052988441
2026-03-09,Oil,0.551825726488391,0.5457510115853927
2026-03-10,Oil,0.3763812547931453,0.38736483510043973
2026-03-11,Oil,0.3984613055546249,0.44262567229466976
2026-03-12,Oil,0.5144756327080755,0.5804854521918354
2026-03-13,Oil,0.5088658185155683,0.6187274487613525
2026-03-16,Oil,0.43382918743612686,0.5315315506710212
2026-03-17,Oil,0.5482780822250821,0.5886723398738971
2026-03-18,Oil,0.5238095410522625,0.6161074188055109
2026-03-19,Oil,0.4758980701637263,0.6177014789830915
2026-03-20,Oil,0.5534839354173993,0.6455230074447569
2026-03-23,Oil,0.3867820347985633,0.46565766984744195
2026-03-24,Oil,0.4348974145172346,0.5129422852061118
2026-03-25,Oil,0.4121325983062887,0.544195539458767
2026-03-26,Oil,0.4618599314877272,0.6098143732778534
2026-03-27,Oil,0.5856142448711474,0.6581793832023688
2026-03-30,Oil,0.6358721299391805,0.7172424889909592
2026-03-31,Oil,0.626503999281248,0.6690812389186782
2026-04-01,Oil,0.5358183616662908,0.6843877028892422
2026-04-02,Oil,0.6790606714303582,0.8860331766430611
2026-04-06,Oil,0.6931767539620795,0.9361006028811543
2026-04-07,Oil,0.7033630086991902,0.9196124516541908
2026-04-08,Oil,0.4385190859838495,0.6291631133590434
2026-04-09,Oil,0.49602576407653665,0.6687127058879545
2026-04-10,Oil,0.48090785233301414,0.6493595380561175
2026-04-13,Oil,0.4783647686336472,0.6702630199052342
2026-04-14,Oil,0.2814824438782171,0.5566166393141248
2026-04-15,Oil,0.2243830995807925,0.5486005043942142
2026-04-16,Oil,0.2682828528906471,0.5868946765057343
2026-04-17,Oil,0.035057354190840995,0.39563907987066593
2026-04-20,Oil,-0.014191428975499853,0.5219089501490732
2026-04-21,Oil,-0.0278569112922048,0.5816308541359305
2026-04-22,Oil,0.11396048512894263,0.5901471183765963
2026-04-23,Oil,0.09856731775496952,0.6640625175916492
2026-04-24,Oil,-0.013893260048218337,0.6434541048541029
2026-04-27,Oil,-0.023705768003179917,0.6960577836004542
2026-04-28,Oil,0.06877005673984793,0.8080332816631777
2026-04-29,Oil,0.1109032145357054,0.9106185176484307
2026-04-30,Oil,0.09084302354363682,0.8712376997247031
2026-05-01,Oil,0.06032871945682894,0.7991528894446731
2026-05-04,Oil,0.08238403681105289,0.834511312672154
2026-05-05,Oil,0.16044479553299928,0.7517984715988999
2026-05-06,Oil,0.0295614878401822,0.6294773661943416
2026-05-07,Oil,0.04971211114858809,0.6709551419448545
2026-05-08,Oil,0.009949140332484507,0.6429062527667722
2026-05-11,Oil,-0.01575672124088079,0.6923209388038967
2026-05-12,Oil,-0.006804014064249131,0.7795193933050002
2026-05-13,Oil,-0.003551002368363254,0.7623865523535258
2026-05-14,Oil,0.010487369092677445,0.7347393466794541
2026-05-15,Oil,-0.05486823288818943,0.8452651181163933
2026-05-18,Oil,-0.03336002026360607,0.9407037043168895
2026-05-19,Oil,-0.045861004383642934,0.86582409582393
2026-05-20,Oil,0.04077956069041311,0.6620433679209121
2026-05-21,Oil,-0.015530849390050117,0.6193277054474133
2026-05-22,Oil,0.00031064284344695103,0.5797219307221051
2026-05-26,Oil,-0.05238193727787688,0.5138664736642271
2026-05-27,Oil,-0.028483769816951332,0.4982260916147361
2026-05-28,Oil,-0.026180297575634337,0.49562590140996865
2026-05-29,Oil,-0.07741051475408345,0.4477958301199114
2026-06-01,Oil,0.09910560929292123,0.5202904204215562
2026-06-02,Oil,0.0463118122710906,0.5795148445446618
2026-06-03,Oil,0.042222940471260406,0.5722940416389795
2026-06-04,Oil,0.0008606049036423702,0.5345538392948541
2026-06-05,Oil,-0.055399036443672056,0.4511941304899174
2026-06-08,Oil,-0.03283896635606798,0.4443917793725354
2026-06-09,Oil,-0.08477747811032021,0.3482115471857423
2026-06-10,Oil,-0.099069363510911,0.3806164705304249
2026-06-11,Oil,-0.17936001741740548,0.4114901825873494
2026-06-12,Oil,-0.19215763300702493,0.34282547829159005
2026-06-15,Oil,-0.20786739193562376,0.2396377150232547
2026-06-16,Oil,-0.28537864724423434,0.20161165984593898
2026-06-17,Oil,-0.24914438803070527,0.2083399187634547
2026-06-18,Oil,-0.1943626735490629,0.1901802011760838
2026-06-22,Oil,-0.21084272100540324,0.16979363298627703
2026-06-23,Oil,-0.23276042245514283,0.13275572018689719
2026-06-24,Oil,-0.28275724934459323,0.11935067102309471
2026-06-25,Oil,-0.29614407952490185,0.14358401760110673
2026-06-26,Oil,-0.3146901043607859,0.11070112823967726
2026-06-29,Oil,-0.30068200770495723,0.08528911413358453
2026-06-30,Oil,-0.34073229740888633,0.046214055106440055
2026-07-01,Oil,-0.368856989510952,0.03298693269377728
2026-07-02,Oil,-0.3626240643867965,0.03589209727702736
2026-07-06,Oil,-0.3016486743869058,0.04555851924873178
2026-07-06,Oil,-0.28780483826356407,0.0489147763253186
2026-07-06,Oil,-0.2896479934731555,0.052292650053438416
2026-07-06,Oil,-0.26914470984491745,0.023873562871644216
2026-07-06,Oil,,
2026-07-06,Oil,,
2026-07-06,Oil,,
2026-07-06,Oil,,
2026-07-06,Oil,-0.26813138669857095,-0.24510449290755887
2026-07-06,Oil,-0.2853571636576695,-0.27593114722767664
